0.0013223272, 0.0009506026,-0.0019845106
0.0014555566, -0.0006481712,0.0006801151
0.0018552504, 0.0005509092,0.001479499
0.0010558646, 0.00028444687,0.0004136525
-0.0016087592, -0.0002484778,-0.0021177419
0.00065617077, 0.001350296,-0.00011927262
-0.00094260275, -0.0033127936,0.0038776621
0.00078940205, 0.00015121559,0.003344737
0.0010558646, -0.00011524651,-0.0018512793
0.0003897082, 0.0018832206,0.0012130365
-0.00040967762, 0.0017499893,0.0012130365
0.0014555566, -0.0010478646,-0.0023842007
-0.0005429089, -0.0005149399,-0.0013183542
-0.0026746076, -0.0009146333,-0.0014515854
-0.0008093715, -0.0002484778,0.0026785806
-0.0012090653, 0.002282914,0.00081334636
-0.0018752217, 0.00015121559,0.0017459616
-0.0017419904, -0.0006481712,0.0013462678
0.0019884817, -0.00011524651,0.0005468838
-0.0017419904, -0.0006481712,-0.00078542903
0.0014555566, -0.00171402,0.0038776621
0.0013223272, 0.0016167583,-0.00065219775
-0.0021416824, 0.0016167583,0.0022788867
0.0010558646, 0.0005509092,0.0004136525
-0.0020084511, 0.0010838336,0.00028042123
0.00092263333, -0.0011810958,-0.0009186603
-0.0014755279, 0.00015121559,0.00081334636
-0.0013422966, -0.0009146333,0.0021456555
-0.00094260275, -0.0005149399,-0.00051896647
-0.0034739953, -0.0014475579,-0.00038573518
-0.0008093715, 0.00041767815,-0.0026506633
-0.0026746076, 0.00041767815,0.0013462678
-0.0017419904, 0.0032155318,0.0013462678
0.00012324564, 0.0010838336,0.0013462678
0.0010558646, -0.0003817086,0.00094657764
-0.00040967762, 0.00015121559,0.0034779683
-0.001075834, -0.0013143267,-0.0013183542
-0.00027644634, -0.00171402,0.0025453493
-0.000009985641, 0.0029490697,0.0006801151
-0.0022749137, -0.0034460248,0.0005468838
0.0010558646, -0.0019804826,-0.0019845106
-0.0018752217, -0.0014475579,0.0029450431
0.0011890959, -0.0009146333,-0.00038573518
-0.0006761402, -0.0005149399,0.0005468838
0.0017220192, 0.00001798477,-0.00011927262
-0.002408145, -0.0005149399,-0.0002525039
-0.00027644634, 0.00068414025,0.0004136525
-0.0022749137, -0.0006481712,0.0006801151
-0.00027644634, -0.0029131002,0.0016127303
0.00065617077, 0.0009506026,-0.0038497448
0.0022549443, -0.0021137134,0.0006801151
-0.00414015, 0.001350296,-0.0009186603
0.003054332, -0.0011810958,0.0025453493
-0.0005429089, -0.0013143267,-0.00078542903
