-0.0024159758,0.0016175909
-0.001686307,0.0014700455
-0.000010467227,0.0008310707
-0.0030468942,0.0019009046
-0.0027079456,0.0015127992
-0.0010899467,-0.0018253733
-0.0005039325,-0.0008356545
0.00033507944,0.001714284
-0.0033922847,-0.00088694727
-0.0003580928,0.0010183263
-0.0009487994,0.0037789599
-0.000107572996,0.0017213235
-0.00040315636,0.00092199945
-0.0013346013,0.00014086385
-0.00036006706,0.0011229587
0.00022827587,0.001377744
-0.0034431804,-0.0018623855
0.00071769016,0.0023512891
0.0009702543,-0.00030893405
-0.00089357176,0.0038630888
-0.0028222837,-0.0025232036
0.0011629171,-0.0022147808
-0.00011336464,-0.00083342486
-0.00030219025,0.0003155643
-0.00015702588,0.0012645693
0.0009702214,-0.00073868
-0.0023127445,0.0002876728
0.0021522276,-0.0016327841
-0.0014210778,0.0014106875
-0.0010944073,0.0027309896
0.0030301972,0.0007253919
0.0001397183,0.0035021335
-0.0008927941,-0.0011910455
-0.0015339088,0.0012295792
-0.0022659728,0.0011710274
-0.0014554599,-0.0006426832
0.0008763007,0.004164015
0.000631502,0.00092427724
0.0013155498,0.00042644964
0.00008385423,0.0008867845
-0.00020637657,-0.0008735183
0.0002296237,0.001518949
0.00076370226,0.002488932
-0.0019214954,-0.0002532179
0.0026332762,0.0030412395
0.00038419105,-0.0024157714
0.0003296066,-0.0006891625
-0.0019228939,0.003174622
0.002572757,-0.0009834974
-0.000060688053,-0.00019322587
-0.0020289482,0.0018634843
-0.0011796774,-0.0010819173
0.0023359966,0.0012116074
0.0011015007,-0.00024286825
-0.0016432321,0.0012277004
0.0026791743,-0.0012310698
-0.0012874883,-0.0006985953
0.0013080479,0.0014639873
-0.0016248502,-0.000009088591
-0.00016459986,0.0010260097
0.0020793485,-0.00055074214
-0.0010261366,0.0011716181
0.00033439306,-0.0046386854
-0.0026439303,-0.001760081
-0.0005117428,-0.0008720899
-0.0006472187,0.00048337155
-0.0020694146,0.0024965953
-0.0013360314,-0.0011821653
0.00086744345,0.0027873209
-0.00019436706,-0.00035118154
-0.0036270965,-0.00088200736
0.00017875567,0.0007305245
-0.00010780175,0.0017098695
0.00042302633,0.00025509048
0.000095650415,0.0028207607
0.0021916141,-0.0006867008
-0.0011957276,0.0028070137
0.0010616466,-0.0023564012
-0.0032848734,0.0025312533
-0.0041323407,-0.0007857805
-0.0007006337,0.0017454156
-0.00084812765,0.0027862429
-0.00046517156,0.0019899127
-0.0014407692,0.002893167
-0.00034936116,0.002848265
0.00013038672,0.00064792845
-0.0011770506,-0.00039278073
-0.00041767902,0.002099277
0.00018965585,0.0008815887
0.00018399519,0.0021566618
-0.002100896,0.0026533864
-0.0011357677,-0.0016221093
0.00021960986,0.0036222644
-0.0010870853,0.0032243796
-0.0038898066,-0.0011843138
-0.0017794261,0.002737951
0.00078919885,-0.0028579393
-0.0017221805,-0.00059369626
0.00009315291,-0.0025531629
0.003660975,0.00205433
0.00076398544,-0.002017702
-0.0019056076,0.0001404654
-0.000009562913,0.004298208
-0.0024734011,-0.0027172756
-0.002992448,-0.000875666
-0.000691365,-0.0009354677
-0.0033545531,-0.00090279785
-0.0009945631,0.0060762153
0.0012032471,-0.00018972084
-0.0010389902,0.00063063187
-0.001186148,0.0022461014
0.0014801397,0.00072886224
-0.001443992,-0.0019696641
-0.00295104,-0.00029896997
-0.00041289587,0.0011745787
0.000385063,-0.0012292231
-0.0004552013,0.0036778185
-0.0016170662,0.00088577933
-0.0013014203,0.0020591107
0.0017523445,0.0051549287
-0.0016337878,0.0024929577
-0.003616014,0.00083268044
0.0024924723,0.0040138485
-0.00010969564,-0.0025103302
-0.0028233675,-0.00020754858
0.00023207138,-0.0019465915
-0.0035094228,0.0019139845
-0.0005002008,0.0006815165
-0.00079678337,0.0031367324
-0.0025249892,0.00010256077
-0.0010373503,-0.00068010826
-0.00222797,0.0014738339
-0.00040889176,0.00017810334
0.0030251327,0.0023399834
-0.0029611397,0.0011749661
-0.00034633427,0.0012743023
-0.0028286744,-0.0000067127403
0.0018446877,0.0033751659
0.00013448884,-0.00039198497
-0.0017786238,0.0023434549
0.0024046837,0.0039111814
0.0027184985,-0.00018993902
0.0005385167,0.00322762
0.0012209687,-0.0015218446
-0.00030391035,0.0003361098
-0.002015867,-0.00016049689
0.0016660152,-0.00108149
-0.0012878537,-0.0013733497
0.000038548325,0.0008310733
0.0037307416,0.0032551908
-0.003294152,-0.0011746845
0.000076936776,-0.000013416936
-0.0019721442,0.00004310701
0.00175021,0.0022558304
-0.0013847474,0.000876402
0.0010671976,0.0039059035
0.0006765938,0.0043635503
